node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
RNF41,1354,0.47140797693416625,0.00021992934424240314,0.012177201412871423,0.0002454302156440491,3.086665997832221
TPTE2,972,0.4337253514899638,5.1391264773670657e-05,0.00525743745015581,0.00017324911298999268,0.4269976386433999
TPTE,896,0.42996143057503505,3.7175718887665124e-05,0.00486910299181727,0.00015637083174446786,0.10276269439877025
GRM2,676,0.45109670299351634,6.942371687279556e-05,0.006323294419491898,0.00018980345188523984,0.8657619498506617
RRAS,1548,0.4598078275134755,4.072100808230666e-05,0.010930598030290008,0.00016622679712519073,1.9230026399627744
NTRK1,8002,0.49900808789867235,0.0008199641671579996,0.03577090812808052,0.0010572542838307442,17.863469728812742
STK11,2940,0.49961802902979374,0.001496212069909474,0.02639252489545479,0.0002583309196779737,8.765088143975778
RICTOR,3502,0.49650774369875494,0.0007477013520828631,0.026039718881149254,0.00015149156816995912,6.879880487992861
SESN3,778,0.45785494259311116,0.00011047594924276896,0.00767977955586623,0.0002041863555408696,1.4086719776936092
MTOR,12810,0.5459402303967945,0.012230297872339632,0.06570162039561957,0.0015304078205602423,49.848290336604094
GATA4,3898,0.49118766272781894,0.0004330569562306381,0.03146922219845628,7.761467023215118e-05,6.514443083611202
EPHB2,7258,0.5071864336676662,0.001353974914881777,0.03637550185221279,0.0007167143387896147,16.06952809779622
MCF2,104,0.412236836576039,1.0193881305893059e-06,0.0023796104377306676,5.054169228735361e-05,-1.928779830955311
MBP,1572,0.4726116490822373,0.00018617251461921025,0.013386427225533492,0.00016305383026526954,2.724374859267628
EFNB3,1130,0.4424698931036038,1.5068136853779352e-05,0.008645306004983134,0.00014773601954942706,0.838348777864352
DAB1,1400,0.4833941066325022,0.00030049577752875933,0.017715114871239994,0.00022383231702427508,3.971705281402515
LRP4,2070,0.477883865939205,0.0001648310466031461,0.01929551440513737,0.00015595411879765209,3.7347863225490334
SYNGAP1,3306,0.48605261854035575,0.0004647305110909263,0.017803111949138955,0.00011397890681408285,4.819969604086982
RUFY3,210,0.42115657064354095,2.1979635626751924e-05,0.00319076651818882,9.29569754557491e-05,-1.2282026069648844
THY1,1654,0.4779537149817296,0.0002192097375071409,0.016109503564132127,0.0002107122653818294,3.605541788186187
NHLH2,484,0.43996950262367135,1.2779639098545004e-05,0.0069197942431560465,0.00013562461444571738,0.06391762518953692
DMRTA1,242,0.41467641712812275,4.736095101827998e-07,0.002522226196798364,8.64472862112109e-05,-1.5045325053072611
OXT,2552,0.4871871275327771,0.0004386050319144017,0.023245298056033495,0.00017903690854303989,5.3667285639398035
PPP1R9B,2086,0.48605261854035575,0.00022695959417580062,0.019538512545963817,0.000201981812047336,4.397933710523704
KCNK2,1618,0.47700087523096374,0.0001229184598453002,0.017521528897224387,0.0001604279789670926,3.169950528208616
MAPK11,908,0.460282456716558,1.7273191373451766e-05,0.008431089608813449,0.00012894717902156572,0.9054382219898739
JARID2,2742,0.4763986013986014,0.0002443448310427337,0.014114953945082782,6.279842572354255e-05,3.0449711076891317
TBX5,2154,0.46906378502438556,0.00012257496405767372,0.01595308778685596,9.961547991643727e-05,2.743311356643902
CITED2,7532,0.5113369820172009,0.0018951023290195714,0.043165817879693785,0.0006041205357103507,17.25701391716215
TGFBR2,6644,0.5093722415494055,0.0019305036720367124,0.04516502444609767,0.000507538145519959,16.188643147665278
TP73,1112,0.466143977191732,0.0002855626215626658,0.00856409610149619,0.00022906032084790695,2.412045041766496
RBP4,1436,0.45035119129596474,8.923892882271938e-05,0.010263398948543164,0.00013549627617059912,1.4365957190521117
SAV1,1756,0.46892925430210325,0.00015970014882928167,0.01424807877687393,0.00015053054119462672,2.725757302695763
DEPTOR,862,0.4499174463401211,0.0004898076886175517,0.005609166759880155,0.00021866671771242352,1.872143666107168
TSC1,6742,0.5156915313042106,0.005371991776068142,0.037775480762931524,0.00023572287986084461,19.884355974634175
RDX,1182,0.4710231910500792,0.00016163157031539452,0.010721329836971771,0.0002327795427401469,2.600840978133411
UCN,3390,0.4912368552829244,0.00041288988076889716,0.022659015959827097,4.1324354507210614e-05,4.89263716724154
GPC3,5546,0.5015850291440843,0.0007011395695459236,0.03165166580372203,0.0003267374977458104,10.19763898816968
WNT9B,2352,0.4826330807832333,0.00020860035595768686,0.02074807495734825,0.00011944977912214938,3.997830634762859
WNT8A,742,0.441911797828731,9.753004903408825e-06,0.009486506746102356,0.0001343839463512353,0.5487438199656488
TCF7L2,1782,0.4857157003515374,0.00012413147452563318,0.0215573860103605,0.00015272095855856094,3.8565195100594267
EDN1,6338,0.5143935818782445,0.0014894378992388884,0.051493125779901346,0.00043817661913436723,15.46650452564889
FGF9,8412,0.5115769712140176,0.001253877864570991,0.043724677395629935,0.0009932044785401217,19.61015387464512
WNT4,4100,0.5004846691495332,0.0008542373954044433,0.03600781909922893,2.8087660444597873e-05,7.757242820265005
WNT11,3930,0.4953294622570058,0.0006453855619234555,0.03238733860795725,8.678969573239215e-05,7.182294656191099
WNT5A,12912,0.5337904015670911,0.004336489123722675,0.06882031723929326,0.002089012850674976,39.63437298716251
FOXD1,1400,0.44493831640058057,9.93571752393278e-06,0.011250309798208007,0.0001246229582463343,1.1815761692767701
STK3,3976,0.4968346416814383,0.0005181578162122072,0.027890144423668665,7.472575341083143e-05,6.4253646057316764
FRAT1,1172,0.45122119497723195,4.115864322962221e-06,0.008820251622498634,0.00013751134028439083,0.9751776688162748
