node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
EIF2S1,1444,0.4736323080535337,0.00021803558430484,0.01253156930001706,0.00021024659809754098,3.00386509083722
TRPV1,810,0.4589969964503504,9.59957562146636e-05,0.008304568061636446,0.0001896191880756959,1.4423621577330357
HMOX1,4844,0.5040983606557377,0.0020853335508699417,0.03477254656732664,0.00010545210135326499,11.180227703116003
PDCD6,2652,0.48927913068788204,0.0007614934478582606,0.023974306888057247,0.00016602290252976104,6.1322110883320295
VCP,4092,0.4964804331774551,0.001757924435998746,0.023049034807813576,0.0001026284185829951,8.585328844641618
DHX36,1702,0.4710222761873628,0.0004626771251632191,0.011831783227056353,0.0002528852345538013,3.783406476489831
PRKACA,2106,0.4848339181848772,0.0005727605827764625,0.018931522473821207,0.00021717870517079518,5.101356316637386
TCIM,442,0.44192262191648773,4.207970139249054e-05,0.006116177578690258,0.00012349861158256203,0.0585309449695991
TPR,2604,0.47472465405252756,0.0003656838412766279,0.012095602185229554,0.00018887887408602921,3.876610801600964
GDF7,2728,0.4700344859725976,0.00016656665575632692,0.019056714691892445,9.01390136274216e-05,3.6056632053357767
UCHL5,2370,0.46835384258184354,0.0007509976817569568,0.010500524510133887,0.0002566875341187824,4.586019668934319
SMO,8312,0.5069360675512666,0.0014864058289166759,0.0407674692878115,0.0008697292887305252,18.107316483604706
TUBA1A,4230,0.49101796407185627,0.000995724975107773,0.024756763291817918,2.9759202160306586e-05,6.832017005520409
SLIT1,1030,0.44590830717538354,8.247472809838213e-05,0.00925966085423136,0.00016114980660297817,1.2033918547790148
HESX1,2486,0.47976026256956666,0.0002005506245400051,0.019303830945748238,7.76917047318193e-05,3.661156686526917
PTEN,7046,0.5148545176110261,0.0034555002961599054,0.04995425312188583,0.00038954013667691356,19.003349667325786
FGF8,8426,0.5030423940149626,0.0008794383975111682,0.04315616594569756,0.0010795943182984047,18.60926336571228
GSX2,144,0.4105006105006105,4.44722818315772e-06,0.002406087119260862,5.831556369351176e-05,-1.714291055707901
ERBB3,6724,0.481961102881445,0.0007353683239032519,0.026421809948543304,0.0008100693971773154,13.131621937658467
CASP7,2426,0.4680278422273782,0.0001661599287394203,0.012471312329589966,0.0001479502864363269,3.013673865029854
MAX,1448,0.4719038038646891,0.0001520274677610581,0.013523181407287092,0.00015602133151659814,2.5974376810199304
PIGT,1008,0.4329312787054127,0.0,0.004765028639255296,0.00010732164638760366,-0.0962974170404026
TRPC5,1662,0.4607162433765759,7.371671117869601e-05,0.011017398028488008,0.00014812705544109406,2.023276657410072
TYRO3,5188,0.49224011713030746,0.0006082012302429665,0.027250139952232817,0.00029396984247931357,8.78033271456477
AGTR2,1794,0.47568740272602933,0.00011841752083348223,0.015857217493167246,0.00012691997300073865,2.908244595235294
HIF1A,7290,0.5101411157756309,0.0021016718905550935,0.04553657133057446,0.0006400509912225516,17.676403811537845
STXBP1,2086,0.46565096952908586,3.2521290702151013e-05,0.011855856137678408,8.335248244506488e-05,1.9928828494929063
SDIM1,1172,0.45299797889063553,5.859604932851166e-05,0.008053313702564926,0.00013017524607406017,1.0619137377532661
ATM,10994,0.5157760163641012,0.005426212003074935,0.03860464875328375,0.0013229997425838746,30.237636545262454
CASP3,10458,0.5194952356425444,0.0038530779050824394,0.0496700068599657,0.0012366912834878008,27.659467331372397
TFAP2B,2624,0.4815928950007162,0.0005266607240491636,0.01797093828070922,0.0001093855645528663,4.466360910413894
CASP9,4232,0.4900874635568513,0.00029015732826795376,0.02312536146863315,0.00014431460232344762,6.0593694910935705
NGFR,5418,0.4931064828395424,0.0005308510453757376,0.029666013993523963,0.00035690050820313957,9.488702632665015
